code,treatment,rep,fungicide,institution,cultivar,city,state,year_analysis,year_trial,don,inc,sev,ph,yld,trial1,trial2
44 [19],Trat 8,4,Azoxistrobina + tebuconazole + mancozebe,CWR,NA,Palmeira,PR,2019,2018,3540.5,93,NA,33.9,1537.4,Palmeira2018,6
45 [19],Trat 9,4,Tebuconazole + trifloxistrobina + carbendazim,CWR,NA,Palmeira,PR,2019,2018,1933.1,72,NA,32.5,2268.8,Palmeira2018,6
46 [19],Trat 10,4,Trifloxistrobina + protioconazole + carbendazim,CWR,NA,Palmeira,PR,2019,2018,1639.1,79,NA,34.4,2141.6,Palmeira2018,6
47 [19],Trat 11,4,Piraclostrobina + metconazole + carbendazim,CWR,NA,Palmeira,PR,2019,2018,1352.3,63,NA,33.4,2198.3,Palmeira2018,6
48 [19],Trat 12,4,Clorotalonil + tebuconazole + carbendazim,CWR,NA,Palmeira,PR,2019,2018,1751.4,80,NA,34.5,2151.3,Palmeira2018,6
5 [19],Trat 5,1,Metconazol,CWR,NA,Palmeira,PR,2019,2018,1554.5,94,NA,32.8,1983.2,Palmeira2018,6
6 [19],Trat 6,1,Carbendazim,CWR,NA,Palmeira,PR,2019,2018,632.3,68,NA,34,1982.8,Palmeira2018,6
7 [19],Trat 7,1,Clorotalonil + tebuconazole,CWR,NA,Palmeira,PR,2019,2018,4078.9,85,NA,33.1,1394,Palmeira2018,6
794 [19],Trat 1,1,aacheck,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,2.1,141,71.7,2986.4,Pelotas 2018,8
795 [19],Trat 2,1,Tebuconazole + trifloxistrobina,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.5,3593.2,Pelotas 2018,8
796 [19],Trat 3,1,Piraclostrobina + metconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.3,3946.6,Pelotas 2018,8
797 [19],Trat 4,1,Trifloxistrobina + protioconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.1,3694.7,Pelotas 2018,8
798 [19],Trat 5,1,Trifloxistrobina + protioconazole + bixafem,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,73,3531.5,Pelotas 2018,8
799 [19],Trat 6,1,Metconazol,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.8,3239.9,Pelotas 2018,8
8 [19],Trat 8,1,Azoxistrobina + tebuconazole + mancozebe,CWR,NA,Palmeira,PR,2019,2018,4356,94,NA,34.6,1448.9,Palmeira2018,6
800 [19],Trat 7,1,Carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.3,3030.8,Pelotas 2018,8
801 [19],Trat 8,1,Clorotalonil + tebuconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,70.5,3281.6,Pelotas 2018,8
802 [19],Trat 9,1,Mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,73,3711,Pelotas 2018,8
803 [19],Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,74.1,4451.5,Pelotas 2018,8
804 [19],Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.9,4223.3,Pelotas 2018,8
805 [19],Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.5,4211.5,Pelotas 2018,8
806 [19],Trat 13,1,Piraclostrobina + metconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.5,4470.5,Pelotas 2018,8
807 [19],Trat 14,1,Clorotalonil + tebuconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,71.2,3533.8,Pelotas 2018,8
808 [19],Trat 1,2,aacheck,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,3.1,128,68.1,2382.7,Pelotas 2018,8
809 [19],Trat 2,2,Tebuconazole + trifloxistrobina,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,71.2,3160,Pelotas 2018,8
810 [19],Trat 3,2,Piraclostrobina + metconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.8,3591.2,Pelotas 2018,8
811 [19],Trat 4,2,Trifloxistrobina + protioconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,73.9,3178.5,Pelotas 2018,8
812 [19],Trat 5,2,Trifloxistrobina + protioconazole + bixafem,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,71.9,3374.5,Pelotas 2018,8
813 [19],Trat 6,2,Metconazol,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,71.7,3333.1,Pelotas 2018,8
814 [19],Trat 7,2,Carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,70.1,2998.5,Pelotas 2018,8
815 [19],Trat 8,2,Clorotalonil + tebuconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.1,3487.1,Pelotas 2018,8
816 [19],Trat 9,2,Mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,70.3,3416.1,Pelotas 2018,8
817 [19],Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.8,4539.9,Pelotas 2018,8
818 [19],Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.1,4604.6,Pelotas 2018,8
819 [19],Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.1,4038.8,Pelotas 2018,8
820 [19],Trat 13,2,Piraclostrobina + metconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.5,3806,Pelotas 2018,8
821 [19],Trat 14,2,Clorotalonil + tebuconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,333,0,0,72.5,3976.4,Pelotas 2018,8
822 [19],Trat 1,3,aacheck,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,130,66.7,2488.2,Pelotas 2018,8
823 [19],Trat 2,3,Tebuconazole + trifloxistrobina,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.1,3887.4,Pelotas 2018,8
824 [19],Trat 3,3,Piraclostrobina + metconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75,4226.1,Pelotas 2018,8
825 [19],Trat 4,3,Trifloxistrobina + protioconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.8,4203.6,Pelotas 2018,8
826 [19],Trat 5,3,Trifloxistrobina + protioconazole + bixafem,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,73.7,3964.9,Pelotas 2018,8
827 [19],Trat 6,3,Metconazol,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,73,4088.2,Pelotas 2018,8
828 [19],Trat 7,3,Carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,70.5,3221.6,Pelotas 2018,8
829 [19],Trat 8,3,Clorotalonil + tebuconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,72.3,3655.1,Pelotas 2018,8
830 [19],Trat 9,3,Mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,70.5,3432.8,Pelotas 2018,8
831 [19],Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.7,4053.9,Pelotas 2018,8
832 [19],Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,73.2,3909.1,Pelotas 2018,8
833 [19],Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,74.1,4472.4,Pelotas 2018,8
834 [19],Trat 13,3,Piraclostrobina + metconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75,3818.2,Pelotas 2018,8
835 [19],Trat 14,3,Clorotalonil + tebuconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,373.5,0,0,72.1,3222.3,Pelotas 2018,8
836 [19],Trat 1,4,aacheck,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,1.9,157,70.8,2614.4,Pelotas 2018,8
836 [19],Trat 2,4,Tebuconazole + trifloxistrobina,UFPel,Sinuelo,Pelotas,RS,2019,2018,NA,0,0,75,3454.1,Pelotas 2018,8
837 [19],Trat 3,4,Piraclostrobina + metconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,74.1,4022.6,Pelotas 2018,8
838 [19],Trat 4,4,Trifloxistrobina + protioconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.8,3800.6,Pelotas 2018,8
839 [19],Trat 5,4,Trifloxistrobina + protioconazole + bixafem,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,76.1,4375.9,Pelotas 2018,8
840 [19],Trat 6,4,Metconazol,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,74.3,3471.8,Pelotas 2018,8
841 [19],Trat 7,4,Carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,70.5,3630.1,Pelotas 2018,8
842 [19],Trat 8,4,Clorotalonil + tebuconazole,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,70.5,3343.3,Pelotas 2018,8
843 [19],Trat 9,4,Mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,71.9,3979.3,Pelotas 2018,8
844 [19],Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.9,3864.3,Pelotas 2018,8
845 [19],Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.2,4139.2,Pelotas 2018,8
846 [19],Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,75.2,4294.4,Pelotas 2018,8
847 [19],Trat 13,4,Piraclostrobina + metconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,0,0,0,74.8,4031.6,Pelotas 2018,8
848 [19],Trat 14,4,Clorotalonil + tebuconazole + carbendazim,UFPel,Sinuelo,Pelotas,RS,2019,2018,398.3,0,0,70.1,3577.5,Pelotas 2018,8
897 [19],Trat 1,2,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1169.6,98,56.3,NA,4567,Passo Fundo2018,7
898 [19],Trat 1,3,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,731.8,95,54,NA,4745,Passo Fundo2018,7
899 [19],Trat 1,4,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,901.3,92,55,NA,4705,Passo Fundo2018,7
9 [19],Trat 9,1,Azoxistrobina + tebuconazole + mancozebe,CWR,NA,Palmeira,PR,2019,2018,1791.5,67,NA,32.5,1729.3,Palmeira2018,6
900 [19],Trat 2,1,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,688.2,78,47.8,NA,4918.3,Passo Fundo2018,7
901 [19],Trat 2,3,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,618.2,80,44.2,NA,4865,Passo Fundo2018,7
902 [19],Trat 2,4,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,587.7,88,43.2,NA,4726.7,Passo Fundo2018,7
903 [19],Trat 3,2,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,678.7,84,40.2,NA,5075,Passo Fundo2018,7
904 [19],Trat 3,3,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,782.3,50,25.5,NA,4918.3,Passo Fundo2018,7
905 [19],Trat 3,4,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1057.9,72,30.5,NA,5631.7,Passo Fundo2018,7
906 [19],Trat 4,1,Trifloxistrobina + protioconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,952.3,86,42.8,NA,5366.7,Passo Fundo2018,7
907 [19],Trat 4,2,Trifloxistrobina + protioconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,796.4,46,36.4,NA,4358.3,Passo Fundo2018,7
908 [19],Trat 4,3,Trifloxistrobina + protioconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,583.1,60,29.7,NA,5468.3,Passo Fundo2018,7
909 [19],Trat 4,4,Trifloxistrobina + protioconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,986.3,88,47.9,NA,5880,Passo Fundo2018,7
910 [19],Trat 5,1,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1167.9,72,33.6,NA,5520,Passo Fundo2018,7
911 [19],Trat 5,2,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1020.6,76,36.3,NA,5340,Passo Fundo2018,7
912 [19],Trat 5,3,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,758.7,80,35.3,NA,5586.7,Passo Fundo2018,7
913 [19],Trat 5,4,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1191.9,80,26.8,NA,5448.3,Passo Fundo2018,7
914 [19],Trat 6,1,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,738.8,76,33.2,NA,5113.3,Passo Fundo2018,7
915 [19],Trat 6,2,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,939.2,68,22.7,NA,5548.3,Passo Fundo2018,7
916 [19],Trat 6,3,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,390.4,70,47.2,NA,3770,Passo Fundo2018,7
917 [19],Trat 6,4,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,544.8,46,13.3,NA,5626.7,Passo Fundo2018,7
918 [19],Trat 7,1,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1116.6,66,30.3,NA,4936.7,Passo Fundo2018,7
919 [19],Trat 7,2,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1258,48,42.3,NA,4788.3,Passo Fundo2018,7
920 [19],Trat 7,3,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1160.7,64,22.3,NA,5355,Passo Fundo2018,7
921 [19],Trat 7,4,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1889.6,66,24.5,NA,5026.7,Passo Fundo2018,7
922 [19],Trat 8,1,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1732.5,80,41.4,NA,4463.3,Passo Fundo2018,7
923 [19],Trat 8,2,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1292.2,86,43,NA,4858.3,Passo Fundo2018,7
924 [19],Trat 8,3,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,2525.6,90,50.1,NA,4185,Passo Fundo2018,7
925 [19],Trat 8,4,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1866.4,90,42.5,NA,5365,Passo Fundo2018,7
926 [19],Trat 9,1,Mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1666.6,68,31.5,NA,3985,Passo Fundo2018,7
927 [19],Trat 9,2,Mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1776.1,90,40.2,NA,5188.3,Passo Fundo2018,7
928 [19],Trat 9,3,Mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1025,72,32,NA,4828.3,Passo Fundo2018,7
929 [19],Trat 9,4,Mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1919,60,41.6,NA,5698.3,Passo Fundo2018,7
930 [19],Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1349.4,68,28.2,NA,4176.7,Passo Fundo2018,7
931 [19],Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,2207.1,82,47.2,NA,4398.3,Passo Fundo2018,7
932 [19],Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1929.3,82,31,NA,5700,Passo Fundo2018,7
933 [19],Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1192.1,68,25,NA,5326.7,Passo Fundo2018,7
934 [19],Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,656.7,65,27.5,NA,5243.3,Passo Fundo2018,7
935 [19],Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,863.4,64,21.8,NA,4780,Passo Fundo2018,7
936 [19],Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,687.9,56,27.4,NA,5561.7,Passo Fundo2018,7
937 [19],Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,949.7,68,28.3,NA,5111.7,Passo Fundo2018,7
938 [19],Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,873.2,72,34.5,NA,5511.7,Passo Fundo2018,7
939 [19],Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,476.6,64,28.3,NA,5168.3,Passo Fundo2018,7
940 [19],Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,605.6,74,30.2,NA,5255,Passo Fundo2018,7
941 [19],Trat 13,2,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,633.3,60,28,NA,5153.3,Passo Fundo2018,7
942 [19],Trat 13,3,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,601.9,86,49,NA,5465,Passo Fundo2018,7
943 [19],Trat 13,4,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,858.8,84,30.2,NA,5001.7,Passo Fundo2018,7
944 [19],Trat 14,2,Clorotalonil + tebuconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1066.6,76,33,NA,5056.7,Passo Fundo2018,7
945 [19],Trat 14,3,Clorotalonil + tebuconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1360.5,48,21.7,NA,5363.3,Passo Fundo2018,7
946 [19],Trat 14,4,Clorotalonil + tebuconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2019,2018,1589,66,28.7,NA,4593.3,Passo Fundo2018,7
947 [19],Trat 1,1,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3213.4,88,11.5,73.4,4977.5,Passo Fundo2018,7
948 [19],Trat 1,2,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3551.3,95,13.7,74.8,4792.5,Passo Fundo2018,7
949 [19],Trat 1,3,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3592.5,84,16.8,78.3,4180,Passo Fundo2018,7
950 [19],Trat 1,4,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4586.7,82,12.7,76.2,4857.5,Passo Fundo2018,7
951 [19],Trat 2,1,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2041.9,74,8.6,78.1,6225,Passo Fundo2018,7
952 [19],Trat 2,2,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2338.4,78,9.6,76.5,5450,Passo Fundo2018,7
953 [19],Trat 2,3,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1415,73,12.6,79.1,5355,Passo Fundo2018,7
954 [19],Trat 2,4,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2334.4,81,9.4,76.9,5895,Passo Fundo2018,7
955 [19],Trat 3,1,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1345.3,77,8.5,77.5,5875,Passo Fundo2018,7
956 [19],Trat 3,2,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2264.3,81,9.8,75.8,5745,Passo Fundo2018,7
957 [19],Trat 3,3,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2216.2,78,13.6,79.3,5615,Passo Fundo2018,7
958 [19],Trat 3,4,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1754.7,74,8.9,77.7,6255,Passo Fundo2018,7
959 [19],Trat 4,1,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2890.8,62,7.1,76.7,6155,Passo Fundo2018,7
960 [19],Trat 4,2,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3218.9,80,10.2,77.5,4965,Passo Fundo2018,7
961 [19],Trat 4,3,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3108.2,69,7.8,77.7,5345,Passo Fundo2018,7
962 [19],Trat 4,4,Trifloxistrobina + protioconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2459.7,79,9.6,78.3,5795,Passo Fundo2018,7
963 [19],Trat 5,1,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2399.3,82,11.7,76.3,5745,Passo Fundo2018,7
964 [19],Trat 5,2,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3640.1,84,12.2,76.5,5795,Passo Fundo2018,7
965 [19],Trat 5,3,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4279.1,87,11.1,76.3,5380,Passo Fundo2018,7
966 [19],Trat 5,4,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3113.9,76,8.4,76.5,5565,Passo Fundo2018,7
967 [19],Trat 6,1,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1535.1,77,8.1,77.1,6010,Passo Fundo2018,7
968 [19],Trat 6,2,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2463.8,78,7.9,77.1,5565,Passo Fundo2018,7
969 [19],Trat 6,3,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2000.3,82,7.7,78.6,5710,Passo Fundo2018,7
970 [19],Trat 6,4,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1895.5,77,9.1,77.9,5580,Passo Fundo2018,7
971 [19],Trat 7,1,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2552.2,82,12.1,76.5,5455,Passo Fundo2018,7
972 [19],Trat 7,2,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4134.8,87,10.8,75.4,5125,Passo Fundo2018,7
973 [19],Trat 7,3,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3141.9,95,13.3,76.5,4690,Passo Fundo2018,7
974 [19],Trat 7,4,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2363.5,86,12.7,75.8,5325,Passo Fundo2018,7
975 [19],Trat 8,1,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3117.3,66,9.7,76,5875,Passo Fundo2018,7
976 [19],Trat 8,2,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4085.2,73,12,78.3,4885,Passo Fundo2018,7
977 [19],Trat 8,3,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4046.8,78,11.6,70.2,5200,Passo Fundo2018,7
978 [19],Trat 8,4,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4173.9,64,11.3,76.2,6095,Passo Fundo2018,7
979 [19],Trat 9,1,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3322.7,78,12.3,75.4,5280,Passo Fundo2018,7
980 [19],Trat 9,2,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3981.8,86,13,75.6,5435,Passo Fundo2018,7
981 [19],Trat 9,3,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4434.4,71,12.5,75.8,5320,Passo Fundo2018,7
982 [19],Trat 9,4,Mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,4028.4,68,12.4,74.8,5615,Passo Fundo2018,7
983 [19],Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2605.5,73,10.3,76.5,5410,Passo Fundo2018,7
984 [19],Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2654,75,8.7,76.9,5810,Passo Fundo2018,7
985 [19],Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2713.9,75,9.5,76,5705,Passo Fundo2018,7
986 [19],Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,3002.9,78,12.4,76.9,5055,Passo Fundo2018,7
987 [19],Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,2064.3,58,5.9,75.4,5752.5,Passo Fundo2018,7
988 [19],Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1588.8,72,8,79.3,5355,Passo Fundo2018,7
989 [19],Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2019,2018,1644,69,8,77.7,5917.5,Passo Fundo2018,7
